"IRON MAN/TONY STARK ","FW 17"
"HAWK","FW 17"
"BLACK WIDOW/NATASHA ","FW 17"
"VISION ","IM 322"
"IRON MAN IV/JAMES R.","IM 322"
"IRON MAN/TONY STARK ","IM 322"
"WASP/JANET VAN DYNE ","IM 322"
"LUNA/LUNA MAXIMOFF [","IM 322"
"QUICKSILVER/PIETRO M","IM 322"
"NEUT","IM 322"
"CRYSTAL [INHUMAN]","IM 322"
"JARVIS, EDWIN ","IM 322"
"USAGENT/CAPTAIN JOHN","IM 322"
"BLACK WIDOW/NATASHA ","IM 322"
"SAXON, STARR","IM 322"
"HAWK","IM 322"
"MADAME MASQUE III","IM 322"
"RODGERS, MARIANNE","IM 322"
"CHANEY, AMANDA","FW 18"
"HAWK","FW 18"
"USAGENT/CAPTAIN JOHN","FW 18"
"TODD, FISHER","FW 18"
"SPIDER-WOMAN II/JULI","FW 18"
"CARPENTER, RACHEL","FW 18"
"CYBERMANCER/DR. SUZI","FW 18"
"IRON MAN IV/JAMES R.","FW 18"
"MOONRAKER/SLADE TRUM","FW 18"
"BLACK WIDOW/NATASHA ","FW 18"
"SCARLET WITCH/WANDA ","FW 18"
"MARTELL, SHIELD AGEN","WARM 21"
"HAWK","WARM 21"
"BLACK WIDOW/NATASHA ","WARM 21"
"JOSEPH, SHEVA","WARM 21"
"USAGENT/CAPTAIN JOHN","WARM 21"
"IRON MAN IV/JAMES R.","WARM 21"
"MOONRAKER/SLADE TRUM","FW 19"
"TODD, FISHER","FW 19"
"PHARAOH RAMA-TUT","FW 19"
"CARPENTER, RACHEL","FW 19"
"CRYSTAL [INHUMAN]","FW 19"
"USAGENT/CAPTAIN JOHN","FW 19"
"JARVIS, EDWIN ","FW 19"
"MANTIS (SPACE PHANTO","FW 19"
"CENTURY","FW 19"
"BLACK WIDOW/NATASHA ","FW 19"
"CHANEY, AMANDA","FW 19"
"SCARLET WITCH/WANDA ","FW 19"
"IRON MAN/TONY STARK ","FW 19"
"CYBERMANCER/DR. SUZI","FW 19"
"SPIDER-WOMAN II/JULI","FW 19"
"HAWK","FW 19"
"IRON MAN IV/JAMES R.","FW 19"
"USAGENT/CAPTAIN JOHN","WARM 22"
"CHANEY, AMANDA","WARM 22"
"TODD, FISHER","WARM 22"
"CENTURY","WARM 22"
"CYBERMANCER/DR. SUZI","WARM 22"
"SPIDER-WOMAN II/JULI","WARM 22"
"IRON MAN IV/JAMES R.","WARM 22"
"CARPENTER, RACHEL","WARM 22"
"SCARLET WITCH/WANDA ","WARM 22"
"IRON MAN/TONY STARK ","WARM 22"
"MOONRAKER/SLADE TRUM","WARM 22"
"BLACK WIDOW/NATASHA ","WARM 22"
"PRIMUS","NW 72"
"BLACK WIDOW/NATASHA ","NW 72"
"RAGE/ELVIN DARYL HAL","NW 72"
"VISION ","NW 72"
"FIRESTAR/ANGELICA JO","NW 72"
"HELIX/RAFAEL CARAGO","NW 72"
"JUSTICE II/VANCE AST","NW 72"
"THINKER","NW 72"
"MOTHER OF PEARL/","NW 72"
"TIMESLIP/RINA PATEL","NW 72"
"HERCULES [GREEK GOD]","NW 72"
"NIGHT THRASHER/DUANE","NW 72"
"CUT","NW 72"
"TURBO II (A)/MICHIKO","NW 72"
"SPEEDBALL/ROBBIE BAL","NW 72"
"HINDSIGHT LAD/CARLTO","NW 72"
"DEATHCRY [SHI'AR]","A 398"
"CRYSTAL [INHUMAN]","A 398"
"MADAME MASQUE III","A 398"
"SCARLET WITCH/WANDA ","A 398"
"HERCULES [GREEK GOD]","A 398"
"HAWK","A 398"
"LILANDRA NERAMANI [S","A 398"
"QUICKSILVER/PIETRO M","A 398"
"VISION ","A 398"
"THOR/DR. DONALD BLAK","A 398"
"BLACK WIDOW/NATASHA ","A 398"
"WASP/JANET VAN DYNE ","A 398"
"QUICKSILVER/PIETRO M","GUARD 1"
"NIGHTSIDE","GUARD 1"
"TELLIS","GUARD 1"
"LILANDRA NERAMANI [S","GUARD 1"
"MENTOR II","GUARD 1"
"HERCULES [GREEK GOD]","GUARD 1"
"GLADIATOR II","GUARD 1"
"TEMPEST/GRANNZ","GUARD 1"
"PRIMUS II","GUARD 1"
"COMMANDO/M-NELL","GUARD 1"
"BLACK WIDOW/NATASHA ","GUARD 1"
"ORACLE/LADY SIBYL","GUARD 1"
"EARTHQUAKE","GUARD 1"
"ELECTRON","GUARD 1"
"SHARPE, ROSALINDE","DD 368"
"DAREDEVIL/MATT MURDO","DD 368"
"BLACK WIDOW/NATASHA ","DD 368"
"TSKAROV, GENERAL","DD 368"
"OMEGA RED/ARKADY ROS","DD 368"
"PAGE, KAREN","DD 368"
"GATZ, WILLIAM BILLY","DD 368"
"NELSON, FRANKLIN FOG","DD 368"
"DAVIDOFF","DD 368"
"DARKSTAR/LAYNIA SERG","DD 369"
"DAVIDOFF","DD 369"
"VANGUARD/NICOLAI KRY","DD 369"
"BLACK WIDOW/NATASHA ","DD 369"
"DAREDEVIL/MATT MURDO","DD 369"
"PAGE, KAREN","DD 369"
"TSKAROV, GENERAL","DD 369"
"URSA MAJOR/MIKHAIL U","DD 369"
"DARKSTAR/LAYNIA SERG","DD 370"
"BLACK WIDOW/NATASHA ","DD 370"
"VANGUARD/NICOLAI KRY","DD 370"
"NELSON, FRANKLIN FOG","DD 370"
"URSA MAJOR/MIKHAIL U","DD 370"
"DAVIDOFF","DD 370"
"DAREDEVIL/MATT MURDO","DD 370"
"OSBORN, LIZ ALLAN","DD 370"
"PAGE, KAREN","DD 370"
"TSKAROV, GENERAL","DD 370"
"PAGE, KAREN","DD 371"
"REYES, DR. CECELIA","DD 371"
"NELSON, CANDACE","DD 371"
"X-MAN/NATHAN GREY ","DD 371"
"BLACK WIDOW/NATASHA ","DD 371"
"BORROUGHS, CHARLES C","DD 371"
"SHARPE, ROSALINDE","DD 371"
"NELSON, FRANKLIN FOG","DD 371"
"DAREDEVIL/MATT MURDO","DD 371"
"VINDIKTOR/","S&L 1"
"BLACK WIDOW/NATASHA ","S&L 1"
"HUNTER, IAN","DD 375"
"ELEKTRA/ELEKTRA NATC","DD 375"
"DWYER, MARISSA","DD 375"
"SHARPE, ROSALINDE","DD 375"
"MALPHER, KATHY","DD 375"
"DAREDEVIL/MATT MURDO","DD 375"
"STAR, JOAN","DD 375"
"PAGE, KAREN","DD 375"
"NELSON, CANDACE","DD 375"
"MR. FEAR III/PROF. L","DD 375"
"MOLLE, DR.","DD 375"
"BORROUGHS, CHARLES C","DD 375"
"BLACK WIDOW/NATASHA ","DD 375"
"PAI","DD 375"
"MURDOCK, SISTER MAGG","DD 375"
"TOWER, BLAKE","DD 375"
"NELSON, FRANKLIN FOG","DD 375"
"KINGPIN/WILSON FISK","DD 375"
"FURY, COL. NICHOLAS ","JIM 519"
"TENKO, CARTER","JIM 519"
"DUGAN, TIMOTHY ALOYI","JIM 519"
"HEDERMAN, LOTTIE","JIM 519"
"BLACK WIDOW/NATASHA ","JIM 519"
"BLACK WIDOW/NATASHA ","JIM 517"
"TENKO, CARTER","JIM 517"
"HEDERMAN, LOTTIE","JIM 517"
"HEDERMAN, LOTTIE","JIM 518"
"BLACK WIDOW/NATASHA ","JIM 518"
"TENKO, CARTER","JIM 518"
"MARVEL GIRL/JEAN GRE","W2 125"
"JUBILEE/JUBILATION L","W2 125"
"BLACK WIDOW/NATASHA ","W2 125"
"PSYLOCKE/ELISABETH B","W2 125"
"SHADOWCAT/KATHERINE ","W2 125"
"TYGER TIGER/JESSAN H","W2 125"
"LOCKHEED","W2 125"
"VIPER II","W2 125"
"WOLVERINE/LOGAN ","W2 125"
"ROGUE /","W2 125"
"SPIDER-WOMAN/JESSICA","W2 125"
"GATEWAY","W2 125"
"YUKIO","W2 125"
"SABRETOOTH/VICTOR CR","W2 126"
"PSYLOCKE/ELISABETH B","W2 126"
"WOLVERINE/LOGAN ","W2 126"
"JUBILEE/JUBILATION L","W2 126"
"BLACK WIDOW/NATASHA ","W2 126"
"SERAPH","W2 126"
"YUKIO","W2 126"
"SPIDER-WOMAN/JESSICA","W2 126"
"VIPER II","W2 126"
"LOCKHEED","W2 126"
"ROGUE /","W2 126"
"MARVEL GIRL/JEAN GRE","W2 126"
"SHADOWCAT/KATHERINE ","W2 126"
"TYGER TIGER/JESSAN H","W2 126"
"BLACK WIDOW/NATASHA ","IM3 6"
"TUATARA/COMMANDER AR","IM3 6"
"DABUTA, NIGEL","IM3 6"
"HOGAN, HAROLD J. HAP","IM3 6"
"BRIDGE, GEORGE WASHI","IM3 6"
"HAUPTMAN","IM3 6"
"HOGAN, VIRGINIA PEPP","IM3 6"
"IRON MAN/TONY STARK ","IM3 6"
"IRON MAN/TONY STARK ","IM3 5"
"NAPIER, RAMONA DR.","IM3 5"
"HOGAN, HAROLD J. HAP","IM3 5"
"HOGAN, VIRGINIA PEPP","IM3 5"
"FUJIKAWA, RUMIKO","IM3 5"
"FIREBRAND III/RICHAR","IM3 5"
"BLACK WIDOW/NATASHA ","IM3 5"
"SOCRATES SOCK","IM3 5"
"IRON MAN IV/JAMES R.","IM3 5"
"STARK, MORGAN","IM3 5"
"MANDARIN","IM3 9"
"FIRESTAR/ANGELICA JO","IM3 9"
"IRON MAN IV/JAMES R.","IM3 9"
"VANGUARD/NICOLAI KRY","IM3 9"
"SCARLET WITCH/WANDA ","IM3 9"
"FANTASMA","IM3 9"
"JUSTICE II/VANCE AST","IM3 9"
"VOSTOK","IM3 9"
"IRON MAN/TONY STARK ","IM3 9"
"SIBERCAT/","IM3 9"
"VISION ","IM3 9"
"HOGAN, VIRGINIA PEPP","IM3 9"
"DARKSTAR/LAYNIA SERG","IM3 9"
"BLACK WIDOW/NATASHA ","IM3 9"
"HOGAN, HAROLD J. HAP","IM3 9"
"POWERSURGE/ILLARION ","IM3 9"
"RED GUARDIAN V","IM3 9"
"BLACK WIDOW/NATASHA ","IM3 10"
"WONDER MAN/SIMON WIL","IM3 10"
"VOSTOK","IM3 10"
"JUSTICE II/VANCE AST","IM3 10"
"SCARLET WITCH/WANDA ","IM3 10"
"FANTASMA","IM3 10"
"MADAME MASQUE IV","IM3 10"
"SIBERCAT/","IM3 10"
"MANDARIN","IM3 10"
"POWERSURGE/ILLARION ","IM3 10"
"VANGUARD/NICOLAI KRY","IM3 10"
"DARKSTAR/LAYNIA SERG","IM3 10"
"RED GUARDIAN V","IM3 10"
"MADAME MASQUE/GIULIE","IM3 10"
"CAPTAIN AMERICA","IM3 10"
"IRON MAN/TONY STARK ","IM3 10"
"FIRESTAR/ANGELICA JO","IM3 10"
"GABRIEL III","DD2 2"
"DAREDEVIL/MATT MURDO","DD2 2"
"MYSTERIO/QUENTIN BEC","DD2 2"
"MCKENZIE, LYDIA","DD2 2"
"NELSON, FRANKLIN FOG","DD2 2"
"PAGE, KAREN","DD2 2"
"BLACK WIDOW/NATASHA ","DD2 2"
"BLACK WIDOW/NATASHA ","DD2 4"
"PAGE, KAREN","DD2 4"
"MURDOCK, SISTER MAGG","DD2 4"
"DAREDEVIL/MATT MURDO","DD2 4"
"GABRIEL III","DD2 4"
"MYSTERIO/QUENTIN BEC","DD2 4"
"NELSON, FRANKLIN FOG","DD2 9"
"BLACK WIDOW/NATASHA ","DD2 9"
"ECHO/MAYA LOPEZ","DD2 9"
"DAREDEVIL/MATT MURDO","DD2 9"
"KINGPIN/WILSON FISK","DD2 9"
"ECHO/MAYA LOPEZ","DD2 14"
"BLACK WIDOW/NATASHA ","DD2 14"
"KINGPIN/WILSON FISK","DD2 14"
"NELSON, FRANKLIN FOG","DD2 14"
"DAREDEVIL/MATT MURDO","DD2 14"
"BLACK WIDOW/NATASHA ","DD2 15"
"DAREDEVIL/MATT MURDO","DD2 15"
"KINGPIN/WILSON FISK","DD2 15"
"ECHO/MAYA LOPEZ","DD2 15"
"OWL/LELAND OWLSLEY","DD/SM 2"
"DAREDEVIL/MATT MURDO","DD/SM 2"
"GLADIATOR/MELVIN POT","DD/SM 2"
"KINGPIN/WILSON FISK","DD/SM 2"
"NELSON, FRANKLIN FOG","DD/SM 2"
"SPIDER-MAN/PETER PAR","DD/SM 2"
"BLACK WIDOW/NATASHA ","DD/SM 2"
"STILT-MAN/WILBUR DAY","DD/SM 2"
"DAREDEVIL/MATT MURDO","BW 1"
"STALYENKO, COL. YURI","BW 1"
"BLACK WIDOW II/YELEN","BW 1"
"BLACK WIDOW/NATASHA ","BW 1"
"BLACK WIDOW II/YELEN","BW 2"
"DAREDEVIL/MATT MURDO","BW 2"
"BLACK WIDOW/NATASHA ","BW 2"
"STALYENKO, COL. YURI","BW 2"
"INES, DR. DIDIER","BW 2"
"BLACK WIDOW/NATASHA ","BW 3"
"INES, DR. DIDIER","BW 3"
"BLACK WIDOW II/YELEN","BW 3"
"DAREDEVIL/MATT MURDO","BW 3"
"BLACK WIDOW II/YELEN","BW2 1"
"FURY, COL. NICHOLAS ","BW2 1"
"DAREDEVIL/MATT MURDO","BW2 1"
"BLACK WIDOW/NATASHA ","BW2 1"
"FURY, COL. NICHOLAS ","BW2 2"
"BLACK WIDOW II/YELEN","BW2 2"
"BLACK WIDOW/NATASHA ","BW2 2"
"DAREDEVIL/MATT MURDO","BW2 2"
"STALYENKO, COL. YURI","BW2 2"
"DAGGER/TANDY BOWEN","M/K 1"
"PUNISHER II/FRANK CA","M/K 1"
"BLACK WIDOW/NATASHA ","M/K 1"
"DAREDEVIL/MATT MURDO","M/K 1"
"ULIK","M/K 1"
"LO, JIMMY","M/K 1"
"SHANG-CHI","M/K 1"
"DAREDEVIL/MATT MURDO","M/K 2"
"BLACK WIDOW/NATASHA ","M/K 2"
"CLOAK/TYRONE JOHNSON","M/K 2"
"ULIK","M/K 2"
"PUNISHER II/FRANK CA","M/K 2"
"SHANG-CHI","M/K 2"
"DAGGER/TANDY BOWEN","M/K 2"
"PUNISHER II/FRANK CA","M/K 3"
"ULIK","M/K 3"
"CLOAK/TYRONE JOHNSON","M/K 3"
"DAGGER/TANDY BOWEN","M/K 3"
"SHANG-CHI","M/K 3"
"BLACK WIDOW/NATASHA ","M/K 3"
"DAREDEVIL/MATT MURDO","M/K 3"
"DAGGER/TANDY BOWEN","M/K 4"
"CLOAK/TYRONE JOHNSON","M/K 4"
"MOON KNIGHT/MARC SPE","M/K 4"
"DAREDEVIL/MATT MURDO","M/K 4"
"FU MANCHU","M/K 4"
"ZARAN II","M/K 4"
"SHANG-CHI","M/K 4"
"FURY, COL. NICHOLAS ","M/K 4"
"BLACK WIDOW/NATASHA ","M/K 4"
"PUNISHER II/FRANK CA","M/K 4"
"MOON KNIGHT/MARC SPE","M/K 5"
"DAREDEVIL/MATT MURDO","M/K 5"
"BLACK WIDOW/NATASHA ","M/K 5"
"SHANG-CHI","M/K 5"
"CLOAK/TYRONE JOHNSON","M/K 5"
"DADDY WRONGLEGS","M/K 5"
"DAGGER/TANDY BOWEN","M/K 5"
"PUNISHER II/FRANK CA","M/K 5"
"FURY, COL. NICHOLAS ","M/K 5"
"ZARAN II","M/K 5"
"MR. FANTASTIC/REED R","M/K 6"
"SHANG-CHI","M/K 6"
"THING/BENJAMIN J. GR","M/K 6"
"PUNISHER II/FRANK CA","M/K 6"
"BLACK WIDOW/NATASHA ","M/K 6"
"ZARAN II","M/K 6"
"INVISIBLE WOMAN/SUE ","M/K 6"
"DAGGER/TANDY BOWEN","M/K 6"
"MOON KNIGHT/MARC SPE","M/K 6"
"HUMAN TORCH/JOHNNY S","M/K 6"
"DAREDEVIL/MATT MURDO","M/K 6"
"DADDY WRONGLEGS","M/K 6"
"DAREDEVIL/MATT MURDO","M/K 7"
"CLOAK/TYRONE JOHNSON","M/K 7"
"DR. STRANGE/STEPHEN ","M/K 7"
"BLACK WIDOW/NATASHA ","M/K 7"
"DAGGER/TANDY BOWEN","M/K 7"
"ZARAN II","M/K 7"
"PUNISHER II/FRANK CA","M/K 7"
"SHANG-CHI","M/K 7"
"MOON KNIGHT/MARC SPE","M/K 7"
"MOON KNIGHT/MARC SPE","M/K 8"
"SHANG-CHI","M/K 8"
"NIGHTMARE/EDVARD HAB","M/K 8"
"PUNISHER II/FRANK CA","M/K 8"
"DR. STRANGE/STEPHEN ","M/K 8"
"DAGGER/TANDY BOWEN","M/K 8"
"DAREDEVIL/MATT MURDO","M/K 8"
"CLOAK/TYRONE JOHNSON","M/K 8"
"BLACK WIDOW/NATASHA ","M/K 8"
"MOON KNIGHT/MARC SPE","M/K 9"
"NIGHTMARE/EDVARD HAB","M/K 9"
"CLOAK/TYRONE JOHNSON","M/K 9"
"DAREDEVIL/MATT MURDO","M/K 9"
"SHANG-CHI","M/K 9"
"BLACK WIDOW/NATASHA ","M/K 9"
"PUNISHER II/FRANK CA","M/K 9"
"DAGGER/TANDY BOWEN","M/K 9"
"DR. STRANGE/STEPHEN ","M/K 9"
"PUNISHER II/FRANK CA","M/K 10"
"DAGGER/TANDY BOWEN","M/K 10"
"CLOAK/TYRONE JOHNSON","M/K 10"
"BLACK WIDOW/NATASHA ","M/K 10"
"FU MANCHU","M/K 13"
"DAGGER/TANDY BOWEN","M/K 13"
"DAREDEVIL/MATT MURDO","M/K 13"
"ZARAN II","M/K 13"
"CAGE, LUKE/CARL LUCA","M/K 13"
"MOON KNIGHT/MARC SPE","M/K 13"
"SHANG-CHI","M/K 13"
"BLACK WIDOW/NATASHA ","M/K 13"
"CAPTAIN AMERICA | MU","MX 30"
"GREY, JEAN | MUTANT ","MX 30"
"BRUTE | MUTANT X-VER","MX 30"
"GAMBIT | MUTANT X-VE","MX 30"
"YASHIDA, MARIKO | MU","MX 30"
"WOLVERINE | MUTANT X","MX 30"
"HAWKEYE | MUTANT X-V","MX 30"
"BLOODSTORM | MUTANT ","MX 30"
"IRON GIANT MAN | MUT","MX 30"
"HUDSON, JAMES | MUTA","MX 30"
"HAVOK/ALEX SUMMERS ","MX 30"
"TYPHOID MARY | MUTAN","MX 30"
"ICE-MAN | MUTANT X-V","MX 30"
"BLACK WIDOW | MUTANT","MX 30"
"DEATHLOK | MUTANT X-","MX 30"
"HAVOK/ALEX SUMMERS ","MX 31"
"WOLVERINE | MUTANT X","MX 31"
"DRACULA | MUTANT X-V","MX 31"
"GREY, JEAN | MUTANT ","MX 31"
"GAMBIT | MUTANT X-VE","MX 31"
"CAPTAIN AMERICA | MU","MX 31"
"TYPHOID MARY | MUTAN","MX 31"
"HUDSON, JAMES | MUTA","MX 31"
"YASHIDA, MARIKO | MU","MX 31"
"BRUTE | MUTANT X-VER","MX 31"
"HAWKEYE | MUTANT X-V","MX 31"
"IRON GIANT MAN | MUT","MX 31"
"ICE-MAN | MUTANT X-V","MX 31"
"DEATHLOK | MUTANT X-","MX 31"
"BLOODSTORM | MUTANT ","MX 31"
"BLACK WIDOW | MUTANT","MX 31"
"WONG","DRSTR2 34"
"CLEA","DRSTR2 34"
"NIGHTMARE/EDVARD HAB","DRSTR2 34"
"BLACK, CYRUS","DRSTR2 34"
"DR. STRANGE/STEPHEN ","DRSTR2 34"
"NIGHTHAWK II/KYLE RI","TTA2 13/2"
"BLACK, CYRUS","TTA2 13/2"
"JYX","SS3 113"
"GRAND OVERSEER","SS3 113"
"KHIRN","SS3 113"
"BLACKBODY","SS3 113"
"SILVER SURFER/NORRIN","SS3 113"
"REI","SS3 113"
"UNI-LORD","SS3 113"
"MIBA","SS3 113"
"FIM","SS3 113"
"YURGE","SS3 113"
"HARQUIS TEY","SS3 113"
"TEI","SS3 113"
"BLACKBODY","SS3 114"
"GRAND OVERSEER","SS3 114"
"KHIRN","SS3 114"
"JYX","SS3 114"
"PYRAKH, COMMANDER","SS3 114"
"SILVER SURFER/NORRIN","SS3 114"
"NURIL","SS3 114"
"DARK COUNSEL/VARTU","SS3 114"
"HARQUIS TEY","SS3 114"
"UNI-LORD","SS3 117"
"VORZEN","SS3 117"
"HYZAKTL","SS3 117"
"BLACKBODY","SS3 117"
"SILVER SURFER/NORRIN","SS3 117"
"UR-LINI","SS3 117"
"QIRMET","SS3 117"
"DARK COUNSEL/VARTU","SS3 117"
"STRACU","SS3 117"
"PRADDA FOL","SS3 117"
"GRAND OVERSEER","SS3 117"
"SKOOKA","SS3 117"
"UNIT 101101","SS3 117"
"IZZIFIZZ","SS3 117"
"UR-LINI","SS3 118"
"BLACKBODY","SS3 118"
"UNIT 101101","SS3 118"
"SKOOKA","SS3 118"
"VORZEN","SS3 118"
"DARK COUNSEL/VARTU","SS3 118"
"UNI-LORD","SS3 118"
"STRACU","SS3 118"
"HYZAKTL","SS3 118"
"QIRMET","SS3 118"
"SILVER SURFER/NORRIN","SS3 118"
"PRADDA FOL","SS3 118"
"IZZIFIZZ","SS3 118"
"DAREDEVIL/MATT MURDO","DD 270"
"BLACKHEART","DD 270"
"SPIDER-MAN/PETER PAR","DD 270"
"MEPHISTO","DD 270"
"MEPHISTO","HOD"
"PUNISHER II/FRANK CA","HOD"
"WOLVERINE/LOGAN ","HOD"
"GHOST RIDER III/DAN ","HOD"
"BLACKHEART","HOD"
"MR. FANTASTIC/REED R","FF '99"
"SZARDOS, MARGALI","FF '99"
"BLACKHEART","FF '99"
"HUMAN TORCH/JOHNNY S","FF '99"
"MECHAMAGE/","FF '99"
"THING/BENJAMIN J. GR","FF '99"
"HELLSTORM/DAIMON HEL","FF '99"
"RENO, AGENT","FF '99"
"INVISIBLE WOMAN/SUE ","FF '99"
"RICHARDS, FRANKLIN B","FF '99"
"PUPPY","FF '99"
"WONG","FF '99"
"MARVEL GIRL II/VALER","FF '99"
"JARVIS, EDWIN ","FF '99"
"MOY, ALYSSA","FF '99"
"CALEDONIA/ALISANDE S","FF '99"
"SELENE","FF '99"
"SHE-HULK/JENNIFER WA","A 238"
"WASP/JANET VAN DYNE ","A 238"
"SCARLET WITCH/WANDA ","A 238"
"BLACKOUT/MARCUS DANI","A 238"
"SPIDER-WOMAN/JESSICA","A 238"
"TIGRA/GREER NELSON","A 238"
"ISAAC","A 238"
"CAPTAIN MARVEL II/MO","A 238"
"STARFOX/EROS","A 238"
"VISION ","A 238"
"JARVIS, EDWIN ","A 238"
"MOONSTONE II/KARLA S","A 238"
"JAYE-FIRESTONE, GING","NO 19"
"BLACKOUT/MARCUS DANI","NO 19"
"NOVA/RICHARD RIDER","NO 19"
"CAPTAIN AMERICA","A 236"
"STARFOX/EROS","A 236"
"BLACKOUT/MARCUS DANI","A 236"
"MOONSTONE II/KARLA S","A 236"
"VISION ","A 236"
"SHE-HULK/JENNIFER WA","A 236"
"SPIDER-MAN/PETER PAR","A 236"
"WASP/JANET VAN DYNE ","A 236"
"ELECTRO/MAX DILLON","A 236"
"SCARLET WITCH/WANDA ","A 236"
"RHINO","A 236"
"CAPTAIN MARVEL II/MO","A 236"
"O'BRIEN, MICHAEL","A 236"
"JARVIS, EDWIN ","A 236"
"RHINO","A 237"
"BLACKOUT/MARCUS DANI","A 237"
"STARFOX/EROS","A 237"
"O'BRIEN, MICHAEL","A 237"
"CAPTAIN AMERICA","A 237"
"CAPTAIN MARVEL II/MO","A 237"
"MOONSTONE II/KARLA S","A 237"
"SCARLET WITCH/WANDA ","A 237"
"ELECTRO/MAX DILLON","A 237"
"SIKORSKY, RAYMOND","A 237"
"SHE-HULK/JENNIFER WA","A 237"
"SPIDER-MAN/PETER PAR","A 237"
"WASP/JANET VAN DYNE ","A 237"
"SPYMASTER/JAKE JORDA","M/SH3 12/3"
"BLACKOUT/MARCUS DANI","M/SH3 12/3"
"RHINO","M/SH3 12/3"
"IRON MAN/TONY STARK ","M/SH3 12/3"
"WHIPLASH/MARK SCARLO","M/SH3 12/3"
"IRON MAN IV/JAMES R.","M/SH3 12/3"
"GLITCH/CHARLES J. AM","M/SH3 12/3"
"DEATHWATCH/STEPHAN L","GR3 2"
"KETCH, DORIS AUDRA","GR3 2"
"KETCH, BARBARA","GR3 2"
"BLACKOUT II/","GR3 2"
"GHOST RIDER III/DAN ","GR3 2"
"DOLAN, STACY","GR3 2"
"BLACKOUT II/","GR3 3"
"KETCH, BARBARA","GR3 3"
"DEATHWATCH/STEPHAN L","GR3 3"
"DOLAN, CAPT. THOMAS","GR3 3"
"KINGPIN/WILSON FISK","GR3 3"
"GHOST RIDER III/DAN ","GR3 3"
"KETCH, BARBARA","GR3 7"
"DOLAN, STACY","GR3 7"
"GHOST RIDER III/DAN ","GR3 7"
"SCARECROW/EBENEZER L","GR3 7"
"BLACKOUT II/","GR3 7"
"KETCH, DORIS AUDRA","GR3 7"
"WEI, LINDA","GR3 7"
"MEAGHER, TYLER","GR3 8"
"MCCORMICK, FIONA","GR3 8"
"WEI, LINDA","GR3 8"
"BLACKOUT II/","GR3 8"
"TREVANI, DANIKA","GR3 8"
"GHOST RIDER III/DAN ","GR3 8"
"DELGADO, LUZ","GR3 8"
"KETCH, DORIS AUDRA","GR3 8"
"LIN, MEI","GR3 8"
"DOLAN, STACY","GR3 8"
"GHOST RIDER II/JOHNN","GR3 14"
"GHOST RIDER III/DAN ","GR3 14"
"BLACKOUT II/","GR3 14"
"BLAZE, ROXANNE SIMPS","GR3 14"
"DEATHWATCH/STEPHAN L","GR3 14"
"GHOST RIDER II/JOHNN","GR3 15"
"BLACKOUT II/","GR3 15"
"GHOST RIDER III/DAN ","GR3 15"
"MEAGHER, TYLER","GR3 15"
"DEATHWATCH/STEPHAN L","GR3 15"
"BLAZE, ROXANNE SIMPS","SOV 1"
"LEVIATHAN V","SOV 1"
"PILGRIM","SOV 1"
"CREED","SOV 1"
"DR. STRANGE/STEPHEN ","SOV 1"
"GHOST RIDER III/DAN ","SOV 1"
"LILITH II","SOV 1"
"WOLF","SOV 1"
"GHOST RIDER II/JOHNN","SOV 1"
"BLAZE, EMMA","SOV 1"
"BLACKOUT II/","SOV 1"
"MENNINGER, CLARA","SOV 1"
"BLAZE, CRAIG","SOV 1"
"NAKOTA","SOV 3"
"BLACKOUT II/","SOV 3"
"GHOST RIDER II/JOHNN","SOV 3"
"LILITH II","SOV 3"
"SKINNER","SOV 3"
"PILGRIM","SOV 3"
"GHOST RIDER III/DAN ","SOV 3"
"GHOST RIDER II/JOHNN","GR3 31"
"BLADE","GR3 31"
"BUCHANAN, SAM","GR3 31"
"DRAKE, FRANKLIN","GR3 31"
"MONTESI, VICTORIA","GR3 31"
"DOC","GR3 31"
"NAKOTA","GR3 31"
"FANG III","GR3 31"
"MEATMARKET","GR3 31"
"PILGRIM","GR3 31"
"HASTINGS, PROF. LOUI","GR3 31"
"DR. STRANGE/STEPHEN ","GR3 31"
"MORBIUS/DR. MICHAEL ","GR3 31"
"BLACKOUT II/","GR3 31"
"LILITH II","GR3 31"
"GHOST RIDER III/DAN ","GR3 31"
"KING, HANNIBAL/HENRY","GR3 31"
"RECOIL/","PUN2 73"
"BLACKWELL","PUN2 73"
"PUNISHER II/FRANK CA","PUN2 73"
"NAILS/","PUN2 73"
"RECOIL/","PUN2 74"
"MODINE, REP. BERNARD","PUN2 74"
"NAILS/","PUN2 74"
"MICROCHIP/LINUS LIEB","PUN2 74"
"BLACKWELL","PUN2 74"
"PUNISHER II/FRANK CA","PUN2 74"
"PUNISHER II/FRANK CA","PUN2 75"
"NAILS/","PUN2 75"
"BLACKWELL","PUN2 75"
"RECOIL/","PUN2 75"
"PRINCESS PYTHON/ZELD","DD 118"
"GAMBONNO, LUIGI","DD 118"
"GAMBONNO, ERNESTO","DD 118"
"CANNONBALL/JACK PULV","DD 118"
"RINGMASTER/MAYNARD T","DD 118"
"NELSON, FRANKLIN FOG","DD 118"
"DAREDEVIL/MATT MURDO","DD 118"
"BLACKWING/JOSEPH MAN","DD 118"
"DOUGHBOY","CA 396"
"ZOLA, ARNIM","CA 396"
"BLACKWING/JOSEPH MAN","CA 396"
"SAXON, STARR","CA 396"
"JAMESON, COL. JOHN ","CA 396"
